RESOURCE,count,mean,std,normality_p_value,Normality,kruskal_p_value,KRUSKAL,LC_p_value,LCresult
STEP_010/EQP_299_B,386.0,7.494818652849741,1.50193782819232,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_299_C,392.0,7.454081632653061,1.828429559257237,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_300_A,175.0,7.588571428571429,1.7126593270243056,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_300_B,180.0,7.344444444444444,2.220579777888866,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_300_C,167.0,7.4431137724550895,1.9499916293276054,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_301_A,427.0,7.782201405152225,1.4296858799083416,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_301_B,410.0,7.819512195121951,1.2690060242496755,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_301_C,420.0,7.697619047619048,1.251822174542732,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_302_A,477.0,7.80083857442348,1.1864781446586308,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_302_B,499.0,7.781563126252505,1.196707649476809,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_302_C,485.0,7.781443298969072,1.1506672423714768,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_303_A,232.0,7.771551724137931,1.40637423569245,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_303_B,258.0,7.833333333333333,1.268954858615401,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_303_C,265.0,7.89811320754717,1.2854798900572368,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_304_A,473.0,7.87737843551797,1.4238346031916254,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_304_B,445.0,7.8,2.4472820003402123,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_304_C,501.0,7.714570858283433,2.2725244257145105,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_305_A,563.0,7.859680284191829,1.8142941445078995,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_305_B,513.0,7.935672514619883,1.5403918389630165,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_305_C,555.0,8.010810810810812,1.6233490003009883,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_306_A,71.0,7.23943661971831,1.0483291295116701,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_306_B,34.0,6.882352941176471,1.0079894745227567,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_306_C,36.0,6.805555555555555,1.0370134162086937,0.0,False,8.938448461826645e-31,False,1.5367956042843972e-07,DUMMY
STEP_010/EQP_307_A,248.0,7.729838709677419,1.4988513733746767,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_307_B,228.0,7.5394736842105265,1.2915256436831644,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_307_C,243.0,7.534979423868313,1.7206243760264834,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_309_B,422.0,7.7843601895734595,1.224625375118953,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_310_A,342.0,7.730994152046784,1.6876743633070754,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_310_B,369.0,7.837398373983739,2.1907934229053123,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_010/EQP_310_C,367.0,7.752043596730245,1.2893383393374247,0.0,False,8.938448461826645e-31,False,1.0,DUMMY
STEP_011/EQP_295_A,116.0,8.0,1.4203490079370724,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_295_B,118.0,8.152542372881356,1.2718323724686666,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_295_C,109.0,8.211009174311927,1.7798948912756418,0.0,False,7.758144927085384e-39,False,0.0001661198197981761,DUMMY
STEP_011/EQP_296_A,167.0,7.700598802395209,1.0150373609355194,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_296_B,145.0,7.903448275862069,1.1979388428731943,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_296_C,144.0,7.444444444444445,1.5768330559708867,0.0,False,7.758144927085384e-39,False,0.005163541947068306,DUMMY
STEP_011/EQP_297_A,23.0,8.130434782608695,0.548083257285785,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_297_B,20.0,8.0,0.9176629354822471,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_297_C,25.0,8.12,1.0132456102380443,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_298_A,170.0,8.0,1.23076923076923,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_298_B,175.0,7.925714285714286,1.7519025548175768,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_298_C,184.0,7.8478260869565215,1.3665383061833911,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_299_A,104.0,7.5,0.9450946426126574,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_299_B,104.0,7.913461538461538,1.175069317708095,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_299_C,154.0,7.863636363636363,1.4600034999428986,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_300_A,77.0,7.909090909090909,1.1940843021219911,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_300_B,78.0,7.717948717948718,1.7424973561807882,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_300_C,82.0,7.926829268292683,1.0397113536390172,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_301_A,213.0,7.643192488262911,1.0390548796681414,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_301_B,224.0,7.924107142857143,1.2342456918826223,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_301_C,233.0,7.682403433476395,1.1112625897763477,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_302_A,251.0,7.677290836653387,2.36208429804605,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_302_B,197.0,7.710659898477157,2.397391880277057,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_302_C,220.0,8.022727272727273,1.3630585464606004,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_303_A,112.0,7.848214285714286,1.4655799911382212,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_303_B,116.0,8.112068965517242,1.228442291997315,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_303_C,125.0,7.744,1.6891685299521317,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_304_A,309.0,8.016181229773462,2.461996269165897,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_304_B,289.0,7.892733564013841,2.6455378709597124,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_304_C,274.0,7.854014598540146,2.0844449054577248,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_305_A,250.0,8.072,1.3151938791520577,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_305_B,277.0,8.086642599277978,1.2364051702376222,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_305_C,265.0,8.067924528301887,1.3268459960797074,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_306_A,199.0,7.492462311557789,1.188621758247117,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_306_B,277.0,7.483754512635379,1.275716472899739,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_306_C,342.0,7.269005847953216,1.8737666222890221,0.0,False,7.758144927085384e-39,False,1.9925739441605895e-09,WOW
STEP_011/EQP_307_A,635.0,7.721259842519685,1.2964784820649324,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_307_B,651.0,7.67741935483871,1.9431370609705119,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_307_C,590.0,7.828813559322034,1.4472678841557052,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_309_B,1180.0,7.598305084745762,1.213996900089206,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_310_A,1019.0,7.726202158979391,1.878063418180157,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_310_B,1022.0,7.710371819960861,1.715936153865126,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_011/EQP_310_C,977.0,7.790174002047083,1.3359720744187316,0.0,False,7.758144927085384e-39,False,1.0,DUMMY
STEP_012/EQP_126_2,1879.0,7.819584885577434,1.5660535036380625,0.0,False,0.0001577007342540287,False,0.03374966301907063,DUMMY
STEP_012/EQP_126_3,2302.0,7.813640312771503,1.6286029417927719,0.0,False,0.0001577007342540287,False,1.0,DUMMY
STEP_012/EQP_126_4,1295.0,7.64015444015444,1.5568346520361445,0.0,False,0.0001577007342540287,False,2.2842947263386514e-05,DUMMY
STEP_012/EQP_142_2,2040.0,7.729901960784313,1.612873659675676,0.0,False,0.0001577007342540287,False,1.0,DUMMY
STEP_012/EQP_142_3,2736.0,7.811038011695906,1.6481452266514949,0.0,False,0.0001577007342540287,False,1.0,DUMMY
STEP_012/EQP_142_4,1990.0,7.733165829145729,1.60931661816888,0.0,False,0.0001577007342540287,False,1.0,DUMMY
STEP_013/EQP_295_A,241.0,7.800829875518672,1.4440103791537429,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_295_B,199.0,7.633165829145729,1.3600005673046167,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_295_C,221.0,7.841628959276018,1.2530998174974306,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_296_A,156.0,7.92948717948718,1.2292782014697758,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_296_B,166.0,7.873493975903615,1.5062362756703578,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_296_C,160.0,7.79375,1.274307679837598,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_297_A,203.0,7.640394088669951,1.0641520783729546,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_297_B,224.0,7.580357142857143,1.2959986218861554,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_297_C,223.0,7.573991031390134,1.4803961424760406,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_298_A,411.0,7.656934306569343,1.6517749043674932,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_298_B,417.0,7.9352517985611515,1.255039647091675,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_298_C,388.0,7.835051546391752,1.3405264295966768,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_299_A,682.0,7.508797653958944,2.2587559159687896,0.0,False,1.6067525652220053e-11,False,1.4139444705096127e-05,DUMMY
STEP_013/EQP_299_B,630.0,7.568253968253968,2.004987850037951,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_299_C,574.0,7.557491289198606,1.932365461884346,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_300_A,183.0,7.6775956284153,1.5583489115376805,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_300_B,209.0,7.875598086124402,1.1984877294693628,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_300_C,212.0,7.952830188679245,1.171397476033151,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_301_A,642.0,7.76791277258567,1.4525350388824991,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_301_B,649.0,7.702619414483821,2.045623734075407,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_301_C,639.0,7.727699530516432,1.9153806264185045,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_303_A,432.0,8.046296296296296,1.3547836310447543,0.0,False,1.6067525652220053e-11,False,2.5188108396915067e-05,DUMMY
STEP_013/EQP_303_B,422.0,8.004739336492891,1.2558561362596568,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_303_C,374.0,7.989304812834225,1.2850524647402344,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_304_A,947.0,7.883843717001056,1.3433820281837394,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_304_B,916.0,7.693231441048035,1.753310073273739,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_304_C,1099.0,7.834394904458598,1.6279267807463826,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_305_A,133.0,7.81203007518797,1.1622234173410477,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_305_B,140.0,7.9714285714285715,1.1626245250415803,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_305_C,112.0,8.0,1.0044944046678452,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_306_A,90.0,7.622222222222222,1.08697888485924,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_306_B,76.0,7.868421052631579,1.123590735255003,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_013/EQP_306_C,72.0,7.75,1.2073717235686945,0.0,False,1.6067525652220053e-11,False,1.0,DUMMY
STEP_014/EQP_185_1,12.0,9.166666666666666,1.403458930534474,0.0,False,4.744600954856899e-38,False,0.0005469255033741956,DUMMY
STEP_014/EQP_185_2,11.0,6.909090909090909,0.7006490497453708,0.0,False,4.744600954856899e-38,False,0.0030020941403936297,DUMMY
STEP_014/EQP_186_2,3.0,7.666666666666667,1.5275252316519468,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_186_5,2.0,9.0,1.4142135623730951,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_186_6,2.0,8.5,0.7071067811865476,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_198_1,4.0,7.5,1.0,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_198_2,6.0,7.5,1.224744871391589,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_198_5,1.0,8.0,,1.3322676295501878e-15,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_198_6,1.0,8.0,,1.3322676295501878e-15,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_200_1,1154.0,7.6663778162911616,1.9686518646414355,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_200_2,824.0,7.79247572815534,1.0998250990493268,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_200_5,864.0,7.826388888888889,1.1613505210879314,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_200_6,1125.0,7.854222222222222,1.6957379177823042,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_208_1,626.0,7.931309904153355,1.3266778514039301,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_208_2,670.0,7.7835820895522385,1.3256238641768445,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_208_5,1069.0,7.827876520112254,1.5507426273721039,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_208_6,1407.0,7.807391613361762,1.6553725471072194,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_209_1,165.0,7.503030303030303,3.5245207984678166,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_209_2,7.0,7.0,2.6457513110645907,2.428531357789865e-06,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_209_5,194.0,7.391752577319588,2.672278339536706,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_209_6,217.0,7.548387096774194,2.191885218807164,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_211_1,937.0,7.752401280683031,1.1568068234739823,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_211_2,1011.0,7.651829871414441,1.6743386797753805,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_211_5,1013.0,7.599210266535044,1.4855294661086702,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_211_6,757.0,7.734478203434611,1.4789663373801467,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_014/EQP_218_5,103.0,9.223300970873787,1.2201899469212467,0.0,False,4.744600954856899e-38,False,3.4407468635804445e-26,BOB
STEP_014/EQP_218_6,57.0,8.894736842105264,1.2054076152061561,0.0,False,4.744600954856899e-38,False,1.0,DUMMY
STEP_015/EQP_032_A,9.0,8.333333333333334,1.118033988749895,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_032_B,10.0,5.1,10.257246760759493,2.000000165480742e-10,False,2.7603207763488785e-14,False,0.15431094511509735,DUMMY
STEP_015/EQP_032_C,9.0,8.777777777777779,1.3944333775567928,0.0,False,2.7603207763488785e-14,False,0.016945970187955732,DUMMY
STEP_015/EQP_037_A,736.0,7.894021739130435,1.2408761967179436,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_037_B,537.0,7.968342644320298,1.4025974205618932,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_037_C,947.0,7.783526927138332,1.299952438576766,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_038_A,1259.0,7.782366957903098,1.3945067525978132,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_038_B,1188.0,7.742424242424242,1.8732322344988275,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_038_C,995.0,7.868341708542713,1.4148368612254882,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_051_A,569.0,7.843585237258348,1.8656829952959864,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_051_B,602.0,7.647840531561462,1.4850011023660339,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_051_C,478.0,7.830543933054393,1.6363750771886125,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_059_A,746.0,7.801608579088472,1.4286794342254134,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_059_B,1007.0,7.880834160873883,1.3330558398178336,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_059_C,818.0,7.784841075794621,1.6705865069004233,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_060_A,768.0,7.434895833333333,1.9177156634725228,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_060_B,679.0,7.652430044182622,2.004410141507771,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_015/EQP_060_C,885.0,7.653107344632768,1.6608698433815148,0.0,False,2.7603207763488785e-14,False,1.0,DUMMY
STEP_016/EQP_001_NULL,2935.0,7.7904599659284495,1.2931222920185053,0.0,False,0.008084412247913534,False,1.0,DUMMY
STEP_016/EQP_002_NULL,3223.0,7.824076946943841,1.3848577708913374,0.0,False,0.008084412247913534,False,0.0020333580480689116,DUMMY
STEP_016/EQP_003_NULL,3682.0,7.750407387289517,1.8154177150954234,0.0,False,0.008084412247913534,False,1.0,DUMMY
STEP_016/EQP_004_NULL,2402.0,7.695253955037469,1.8847384495892316,0.0,False,0.008084412247913534,False,0.004418240154191694,DUMMY
STEP_017/EQP_242_1,110.0,8.263636363636364,1.4505757966355362,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_242_3,111.0,8.18018018018018,1.251894551166337,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_242_4,57.0,8.263157894736842,1.1264088922239572,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_243_1,33.0,8.848484848484848,1.3720698807188212,0.0,False,1.306652457206492e-09,False,6.2443163970191656e-06,DUMMY
STEP_017/EQP_243_2,43.0,8.465116279069768,1.333610159524074,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_243_3,8.0,7.375,0.5175491695067655,0.0,False,1.306652457206492e-09,False,0.15446665575607688,DUMMY
STEP_017/EQP_243_4,29.0,8.068965517241379,1.0997088732529756,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_244_1,1564.0,7.736572890025576,1.5116244034065207,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_244_2,1653.0,7.736237144585602,1.603378582354491,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_244_3,1470.0,7.817006802721089,1.4389729597831409,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_244_4,1418.0,7.776445698166431,1.6333100391732265,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_245_1,1403.0,7.738417676407698,1.9208665883511207,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_245_2,1482.0,7.755060728744939,1.4818476350809995,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_245_3,1463.0,7.731373889268626,1.7771597597142437,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_017/EQP_245_4,1398.0,7.724606580829756,1.5390348130488405,0.0,False,1.306652457206492e-09,False,1.0,DUMMY
STEP_018/EQP_031_A,54.0,7.481481481481482,1.2847544474399113,0.0,False,1.5352932596857904e-06,False,1.0,DUMMY
STEP_018/EQP_034_A,1993.0,7.745609633718013,1.4791088852838479,0.0,False,1.5352932596857904e-06,False,1.0,DUMMY
STEP_018/EQP_034_B,2092.0,7.766730401529637,1.4300465751339522,0.0,False,1.5352932596857904e-06,False,1.0,DUMMY
STEP_018/EQP_034_C,2257.0,7.71067789100576,1.6777212285587098,0.0,False,1.5352932596857904e-06,False,1.0,DUMMY
STEP_018/EQP_039_A,2140.0,7.785046728971962,1.6525047919981815,0.0,False,1.5352932596857904e-06,False,1.0,DUMMY
STEP_018/EQP_039_B,2197.0,7.736458807464724,1.7066794806023615,0.0,False,1.5352932596857904e-06,False,1.0,DUMMY
STEP_018/EQP_039_C,1505.0,7.919601328903655,1.7098882788246863,0.0,False,1.5352932596857904e-06,False,1.0,DUMMY
STEP_018/EQP_066_A,2.0,9.5,0.7071067811865476,0.0,False,1.5352932596857904e-06,False,1.0,DUMMY
STEP_018/EQP_066_B,1.0,6.0,,1.973175400848959e-09,False,1.5352932596857904e-06,False,0.047731626655698675,DUMMY
STEP_018/EQP_066_C,1.0,10.0,,0.0,False,1.5352932596857904e-06,False,0.05794691790998475,DUMMY
STEP_019/EQP_073_2,1.0,10.0,,0.0,False,3.589350248945373e-23,False,0.05794691790998475,DUMMY
STEP_019/EQP_073_3,1.0,9.0,,0.0,False,3.589350248945373e-23,False,1.0,DUMMY
STEP_019/EQP_073_4,1.0,8.0,,1.3322676295501878e-15,False,3.589350248945373e-23,False,1.0,DUMMY
STEP_019/EQP_079_2,1240.0,7.642741935483871,1.5773658013289316,0.0,False,3.589350248945373e-23,False,1.0,DUMMY
STEP_019/EQP_079_3,1427.0,7.634197617379117,1.8110327221028553,0.0,False,3.589350248945373e-23,False,0.00010301667121833504,DUMMY
STEP_019/EQP_079_4,1342.0,7.647540983606557,1.8919916168773085,0.0,False,3.589350248945373e-23,False,1.0,DUMMY
